id,title,body,category,priority,title_length,body_length
100,,"L'account operatore_23 risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un problema di sistema generalizzato, solo utenza singola.",Amministrazione,alta,0,254
101,,"L'account operatore_23 risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un problema di sys. generalizzato, solo utenza singola. con performance negoziazione",Amministrazione,alta,0,280
102,,URgente completare la registrazione del pagamento per l'ordine ORD-31038 del cliente Rinaldi .sr.l.. Il sistema mostra errroe SQL_ERROR_1045 durante l'inserimento dell'importo 746.92 in doczione. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce cnoferma oridne e spedizione merce. Richiesto supporto tecnico immediato.,Amministrazione,alta,0,364
103,,"error di stampa isolato: impossiible stampare la doc 8557/22. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Ricciardi-Leonetti SPA è in attesa del cartaceo per il ritiro merce.",Amministrazione,media,0,270
104,,"Durante l'elaborazione della doc 6740/22 per il cliente Esposito e figli, il sitsema ordini si è bloccato generando err ERR_CONNECTION_REFUSED. L'operazione di registrazione pagamento di 263.8 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-78797. Necessario intervento urgentissimo per sbloccare il processo di fatturazione. preventivo con crash",Amministrazione,alta,0,384
105,,Procedura di backup storico: export fatture anon 2013 per archivio sicurezza. Generazione file statico in formato PDF da conservare server-side. Opearzione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.. Segnalato anche ordine sconto - condizioni commerciali,Amministrazione,bassa,0,322
106,,"Impossibile allegare PDF al record della fatt. 8737/21. Il bottone 'Upload' non risponde o dà errore di permessi. Il documento deve essere archiviato digitalmente entro ifne mese. issue limitato alla funzione di upload, il resto funziona. per bug",Amministrazione,media,0,246
107,,"Mancata ricezione notifica approvazione ordine ORD-71144. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatt.zione non paret. Verificare code di posta in uscita su ambiente test.  grazie mille per crash",Amministrazione,media,0,251
108,,"Nota di aggiornamento anagrafica per cliente Panzera, Morabito e Rosselli Group nel system vendite. Inseriti dati nuovo referente giulia.verdi a puro tiotlo informativo per il databaes. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti.",Amministrazione,bassa,0,303
109,,"L'account mario.rossi risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un pb. di sys. generalizzato, sool utenza singola. - relativo a  ringraziamo",Amministrazione,alta,0,271
110,,"L'account admin_01 risulta blcocato per troppi tentativi di login errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un issue di system generalizzato, solo utenza singola.",Amministrazione,bassa,0,244
111,,Nota di aggiornamento anagrafica per cliente Solari-Mastroianni e figli nel sistema assistenza. Inseriti dati nuovo referente mario.rossi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Sepmlice data entry per tenere ordinato lo storico contatti.,Amministrazione,bassa,0,298
112,,"Timeout puntuale durante la ricerca fatture per data. La query va in err. sloo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione.",Amministrazione,media,0,249
113,,"L'account mario.rossi risulta blcocato per troppi tentativi di login errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un issue di sistema generalizzato, sool utenza singola.",Amministrazione,bassa,0,248
114,,"Duplicazoine righe in visualizzazione estratto conto Stucchi, Guidone e Dovara SPA. Le fatture appaiono due volet nella lista a video. Il saldo finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulziia della view nel modulo magazzino. per login fallito",Amministrazione,media,0,283
115,,"L'utente opeartore_23 segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura impiega 03-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria verifiac performance database o rete su ambiente pre-produzione. per condizioni commerciali condizioni commerciali con listino",Amministrazione,media,0,332
116,,"Il applicativo catalogo non risponde alle richieste di accesso da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 4 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il problema si manifesta in ambiente svilupop con timeout continui. login fallito - login fallito - sincronizzazionez",Amministrazione,alta,0,396
117,,"Mancata ricezione ntoifica approvazione ordine ORD-82585. Il responsabile ha approvato, ma l'emial non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di posta in uscita su ambiente staging.",Amministrazione,media,0,232
118,,"Impossibile allegare PDF al record della fattura 8878/24. Il bottone 'Upload' non risponde o dà problem di permessi. Il documento deve essere archiviato digitalmente entro fine mese. Problema limitato alla funzione di puload, il resto funziona. con condizioni commerciali per login fallito con condizioni commercialir",Amministrazione,media,0,317
119,,"Duplicazione righe in visualizzazione estratto conto Pasolini Group. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un bug visivo che confonde gli operatori. Richiesta pulizia della view nel modulo magazzino. preventivob",Amministrazione,media,0,259
120,,Errore validazione codice fiscale per nuovo cliente Pirandello-Casagrande SPA. Il sistema lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di valiadzione.,Amministrazione,media,0,263
121,,"Durante l'elaborazione della fattrua 8321/24 per il cliente Trentin-Barbarigo Group, il sys reportistica si è bloccato generando bug ERR_TIMEOUT. L'operazione di registrazione pagamento di 1464.92 non può essere completata. Il cliente attende conferma per procedere con l'oridne ORD-54314. Necessario intervento urgente per sblocacre il processo di fatt.zione. con bug - preventivo",Amministrazione,alta,0,381
122,,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 6 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. - relativo a IMPORTANTE,Amministrazione,bassa,0,279
123,,"Mancata ricezione notifica approvazione ordine ORD-69261. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di posta in uscita su ambiente test.. Segnalato anche verifica",Amministrazione,media,0,255
124,,"L'account giulia.verdi risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un problema di system generalizzato, solo utenza singola. sconto listino",Amministrazione,alta,0,268
125,,"Il applicativo fatturazione non risponde alle richeiste di access da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 7 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il issue si manifesta in ambiente deom con timeout continui.",Amministrazione,alta,0,342
126,,Richiesta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna csadenza operativa immediata. Elaborazione da fare fofline quando le risorse lo permettono. - relativo a cliente,Amministrazione,bassa,0,280
127,,"urg. completare la registrazione del pagamento per l'ordine ORD-34484 del lciente Vigliotti, Marcacci e Broggini SPA. Il system mostra error 500 durante l'inserimento dell'importo 1438.63 in fatturazione. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto tecnico immediato.r",Amministrazione,alta,0,374
128,,"L'account utente mario.rossi risulta bloccato dal sistema reportistica con err ""502."" L'utente deve urgentemente accedere per completare l'elaborazione delle fatture per il clietne Udinese, Galeati e Tomei Group. Il blocco sta impattando le operaizoni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino acc. entor in giornata. - bug sconto bug",Amministrazione,alta,0,398
129,,"Data entry: modifica scheda informativa cliente Zeffirelli, Geraci e Contrafatto s.r.l.. Aggiornamento campi email roman05@buscetta.eu e referente admin_01. Modifica puramente fomrale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.i",Amministrazione,bassa,0,288
130,,"Timeout puntuale durante la ricerca fatture per data. La query va in problem solo se si seleziona un intervallo superiroe a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione.c",Amministrazione,media,0,253
131,,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.. Segnalato anche  richiesta esterna con errore critico",Amministrazione,alta,0,323
132,,"L'account giulia.verdi risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro esra. Non è un issue di applicativo generalizzato, solo utenza singola. bug per login fallito sincronizzazione",Amministrazione,alta,0,294
133,,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.m",Amministrazione,bassa,0,269
134,,"L'account utente giulia.verdi risulta bloccato dal system clienti con errore ""SQL_ERROR_1045"". L'utente deve urgentissimomente accedere per completare l'elaborazione delle fatture per il cliente Bossi-Bernardi Group. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tcenico immediato per ripristino accesso entro netro oggi.",Amministrazione,alta,0,387
135,,"bug di stampa isolato: impossibile stampare la doc 2287/23. Il applicativo genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate reoglarmente. Il cliente Guidone, Durante e Pertini s.r.l. è in attesa del cartaceo per il ritiro merce.i",Amministrazione,media,0,284
136,,Proposta di manutenzione ordinaria: pulizia account inatitvi da lungo periodo. Lista di 1 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.. Segnalato anche  cc: direttore con login fallito per sincronizzazione,Amministrazione,bassa,0,326
137,,"Duplicazione righe in visualizzazione estratto conto Paoletti e figli. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un error visivo che confonde gli operatori. Richiesta pulizia della view nel modulo sasistenza.",Amministrazione,media,0,252
138,,"urgent completare la registrazione del pagamento per l'ordine ORD-15817 del cliente Papetti, Romagnoli e Regge e figli. Il applicativo mostra bug 503 druante l'inserimento dell'importo 675.17 in vendite. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma oridne e spedizione merce. Richiesto supporto tecnico immediato. assistenza con memory leak - timeout - listino",Amministrazione,alta,0,419
139,,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 7 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.. Segnalato anche IMPORTANTE,Amministrazione,bassa,0,283
140,,"Nota di update anagrafica per cliente Gullotta-Milanesi s.r.l. nel sistema magazzino. Inseriti dati nuovo referente operaotre_23 a puro titolo informativo per il database. Nessuan azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti., problema su urgente",Amministrazione,alta,0,310
141,,"Errore validazione ocdice fiscale per nuovo cliente Caccianemico, Zaccardo e Navarria s.r.l.. Il sistema lo segna come errtao anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione.",Amministrazione,media,0,278
142,,Procedura di backup storico: export fatture anno 1994 per archivio sicurezza. Generazione file statico in formato PDF da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. memory leak,Amministrazione,bassa,0,278
143,,"Data entry: modifica schead informativa cliente Tarchetti e figli. update campi email tutinomattia@ferragamo.net e erferente admin_01. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,0,265
144,,"Durante l'leaborazione della fattura 2452/21 per il cliente Scamarcio Group, il system assistenza si è bloccato generando errore NullPointerException. L'operazione di registrazione pagamento di 530.63 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-13452. Necessario intervento urg. per sbloccare il processo di fatturazione. - memory leak condizioni commerciali per memory leakt",Amministrazione,alta,0,417
145,,error generazione PDF report vendite mensile. Il reoprt esce con formattazione sballata nelle ultime pagine. I dati sono leggibili ma il documento è brutto da inviare al board. Correggere template di stampa. con pianificare fattura,Tecnico,bassa,0,231
146,,"Studio statistico sui log di accesso al modulo catalog.o Raccolta dati grezzi per tesi di ottimizzazione database. Nessun errore da investigare, solo data mining su storico. Processo da lnaciare in background senza priorità. per bonifico lieve",Tecnico,media,0,243
147,,Il sys produzione è completamente bloccato da questa mattin.a Impossibile accedere al modluo fatturzaione e gestione ordini. Circa 2 utenti bloccati inclusi reparti amministrativi e commerciali. Errore restituito: 500. Tutte operazioni business ferme inlcudendo emissione fatture per clienti Ciclaa Group e conferma ordini. Intervento urgentissimo richiesto.,Tecnico,alta,0,358
148,,Feedback su usabilità interfaccia assistenza: i colori dei grafici sono poco leggibili. Problema puramente cosmetico che non impatta le funzionalità. Valutare restyling grafico quando si metterà mano al frontend. Segnalazione di bassa priorità per backlog UX. - suggerimento con scadenza,Tecnico,media,0,287
149,,"Draft pianificazione manutenzione v2.3.1 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. tAtività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico. con pianificare con disponibilità preventivo",Tecnico,bassa,0,276
150,,Segnalazione glitch grafico minore su assistenza in risoluzione 4K. Il footer si sovrappoen legegrmente ma i bottoni funzionano. Difetto visivo marginale da correggere uqando capiterà occasione. Non impatta l'opreatività degli utenti standard. richiesta con scadenza negoziazione,Tecnico,bassa,0,279
151,,"Curiosità su dati storici cliente: ho notato record vecchi di 5 anni. Non creano problemi, ma volevo capire la policy di retention. Solo per mia informazioen personale, nessuna azione correttiva richiesta. Chiudere il ticket dopo breve risposta informativa.",Tecnico,media,0,257
152,,"Il serviizo di invio email automatiche si è inceppato per 2 ore. Ora ha ripreso, ma c'è una coda di 50 email in attesa. Monitorare lo smaltimento della coda per assicurarsi che non si blocchi di nuovo. Verificare configurazione SMTP relay.",Tecnico,media,0,239
153,,err geenrazione PDF report vendite mensile. Il report esce con formattazione sballata nelle ultime pagine. I dati sono leggibili ma il odcumento è brutto da inviare al board. Correggere template di stampa.. Segnalato anche urgente,Tecnico,alta,0,230
154,,"Domanda generica su logica funzionamento sconti in Linea loginri. Serve per aggiornare il wiki interno e formare i junior. Il sistema funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo pesro come attività di knowledge sharing.. Segnalato anche dati",Tecnico,bassa,0,287
155,,"Il servizio di invio email automatiche si è inceppato per 2 ore. Ora ha ripreso, ma c'è una coda di 50 email in attesa. Monitorare lo smaltimento della coda per assicurarsi che non si blocchi di nuovo. Verificare configurazione SMTP relay.",Tecnico,media,0,239
156,,Anomalia nel calcolo sconti: il modulo catalogo applica l'IVA al 22% anche sull'esente. Succede solo con clienti esteri. Gli ordini vengono processati ma con importi errati che vanno corretti a mano. Bug funzionale da risolvere per evitare lavoro manuale. - relativo a informazioni per lieve condizioni commercialir,Tecnico,media,0,315
157,,Qurey di ricerca clietni lenta: manca indcie sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard. con disponibilità lieveo,Tecnico,bassa,0,211
158,,Feedback su usabilità interfaccia ordini: i colori dei grafici sono poco legigbili. Prolbema puramente cosmetico che non impatta le funzionalità. Valutare restyling grafico quando si metterà mano al frontend. Segnalazione di bassa priorità per backlog UX.,Tecnico,media,0,255
159,,Sistema completamente bloccato durante generazione preventivi per cliente Vento-Scotto Group. Il modulo vendite va in crash con errore SQL_ERROR_1045 quando si tenta calcolo per Linea Enterprise. Team comm. impossibilitato a inviare offerte. Scadenza opportuntià entro in giornata. Ripristino urgente necessario per non perdere vendita.,Tecnico,alta,0,336
160,,"Curiosità su dait storici cliente: ho notato record vecchi di 5 anni. Non creano problemi, ma volevo capire la policy di retention. Solo per mia informazione personale, nessuna azione correttiva richiesta. Chiudere il ticket dopo breve risposta informativa. - importo con scadenza con preventivo",Tecnico,media,0,295
161,,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte.,Tecnico,media,0,208
162,,"L'utente mario.rossi segnala errore 'Access Denied' su una specifica cartella. I permessi sembrano corretti a sys. L'utente può alvorare su altre cartelle, ma qulela specifica è inaccessibile. Verificare ACL su file server. disponibilità - negoziazione",Tecnico,media,0,252
163,,system completamente bloccato durante generazione preventivi per cliente Casellati SPA. Il modulo ordini va in crash con err. 500 quando si tenta calcolo per Linea Basic. Team commerciale impossibilitato a inviare offerte. Scadenza opportunità entro entro 2 ore. Ripristino urgente necessario per non perdere vendita.,Tecnico,alta,0,317
164,,"Sessione di test esplorativo su ambiente produzione per nuovi assunti. Utilizzo sandbox per prendere confidenza con le funzioni base. Nessun output atteso, solo attiviàt didattica. Non richiede supervisione senior.",Tecnico,media,0,214
165,,"Draft pianificazione manutenzione v2.5.4 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico. versione",Tecnico,bassa,0,240
166,,"Domanda generica su logica funzionamento sconti in Linea Enterprise. Serve per aggiornare il wiki interno e formare i junior. Il system funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing.",Tecnico,bassa,0,267
167,,"Il servizio di invio email automatiche si è inceppato per 2 ore. Ora ha ripreso, ma c'è una coda di 50 email in attesa. Monitorare lo smaltimento della coda per assicurarsi che non si bolcchi di nuovo. checkre configurazione SMTP relay. per scadenzae",Tecnico,media,0,250
168,,"Curiosità su dati storici cliente: ho notato record vecchi di 5 anni. Non creano rpoblemi, ma volevo capire la policy di retention. Solo per mia informazione personale, nessuna azione correttiva richiesta. Chiudere il ticket dopo breve risposta informativa.",Tecnico,media,0,257
169,,Diasllineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli rislutano disponibili online ma sono a ezro in magazzion. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte.  ringraziamo,Tecnico,media,0,221
170,,"Richiesat patch di sicurezza per libreria obsoleta in vendite. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede aggiornamento entro 30 giorni. Pianificare installazione patch in ambiente di test.",Tecnico,bassa,0,241
171,,"Il servizio reportistica non risponde da 7 ore causando down completo operativo totale. Impossibile per utenti commericali accedere per generare preventivi. Clienti Angeli-Donatoni SPA attendono offerte con scadenaz oggi. Nessun workaround disponibile, system mostra OutOfMemoryError. Impatto critico su vendite e relazioni clienti. Assistenza urgent necessaria. con condizioni commerciali con listino con listino",Tecnico,alta,0,413
172,,Il sistema sviluppo è complteamente blocacto da questa mattina. Impossibile accedere al modulo fatzione e gestione ordini. Circa 1 tuenti bloccati inclusi reparti amministrativi e commerciali. Errore restituito: NullPointerException. Tutte operazioni business ferme includendo emissione fatture per clienti Giacometti-Callegari s.r.l. e conferma ordini. Intervento urgentissimo richiesto.. Segnalato anche pagamento condizioni commerciali,Tecnico,alta,0,438
173,,"Il sys staging è completamente bloccaot da questa mattina. Impossibile accedere al modulo fatturazione e gestione ordini. Circa 10 utenti bloccati inclusi reparti amministrativi e commerciali. error resttiuito: ERR_TIMEOUT. Tutte operazioni business ferme includendo emissione fatture per clienti Trapani, Carpaccio e Boccaccio e figli e conferma ordini. Intervento urgentissimo richiesto.",Tecnico,alta,0,389
174,,"Log del server application ipeno di warning 'Connection Reset'. Il servizio non è mai andato down, ma i log crescono di 1GB al giorno. Rischio saturazione disco se non si indaga la causa. Situazione da monitorare e correggere prima che diventi critica.",Tecnico,media,0,252
175,,Suggerimento per futura roadmap evolutiva del modulo ordini. Sarebbe utile valutare una rsitrutturazione dei menu per il prossimo major update. Nessuna fretta: insreire in wishlist per discussione trimestrale. Proposta puramente estetica/funzionale per il futuro. per sconto negoziazione - negoziazionea,Tecnico,bassa,0,303
176,,Suggerimento per futura roadmap evolutiva del modulo assistenza. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposta puramente estetica/funzionale per il futuro.,Tecnico,bassa,0,267
177,,Errore generazione PDF report vendite mensile. Il report esce con formattazione sballata nelle ultime pagine. I dtai sono leggibili ma il documento è brutto da inviare al board. Correggere template di stampa. - pagamento con preventivog,Tecnico,media,0,236
178,,"Il servizio di invio email automatiche si è inceppato per 2 ore. Ora ha ripreso, ma c'è una coda di 50 meail in attesa. Monitorare lo smaltimento della coda per assicurarsi che non si blocchi di nuovo. checkre configurazione SMTP relay.",Tecnico,media,0,236
179,,Errore generazione PDF report vendite mensile. Il report esce con formattazione sballata nlele ultime pagine. I dati sono leggibili ma il documento è brutto da inviare al board. Correggere template di stampa.,Tecnico,media,0,208
180,,"Sessione di test esplorativo su ambiente demo per nuovi assunti. Utilizzo sandbox per prendere confidenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior.",Tecnico,media,0,208
181,,Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editoriale di bassa rilevanza tecnica. - relativo a ordine,Tecnico,media,0,229
182,,Glitch visuale nella tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. issue intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili.,Tecnico,media,0,252
183,,"Sessione di test esplorativo su ambiente pre-produzione per nuovi assunti. Utilizzo sandbox per prendere confidenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior.",Tecnico,media,0,218
184,,"Richiesta patch di sicurezza per libreria obsoleta in catalogo. Vulnerabilità media segnalata dal security scna. Non c'è exploit attivo, ma la policy rcihiede update entro 30 giorni. Pianificare installazione patch in ambiente di test.",Tecnico,bassa,0,235
185,,Suggerimento per futura roadmap evolutiva del modulo reportistica. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposat puramente estetica/funzionale per il futuro.,Tecnico,bassa,0,269
186,,Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editoriale di bassa rilevanza tecnica.. Segnalato anche utente,Tecnico,media,0,233
187,,"Sessione di test esplorativo su ambiente vsiluppo per nuovi assunti. Utilizzo sandbox per prendere confidenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior., problema su configurazione per disponibilità per pagamento",Tecnico,media,0,272
188,,"Il servizio di invio email automatiche si è inceppato per 2 ore. Ora ha ripreso, ma c'è una coda di 50 email in attesa. Monitorare lo smaltimento della coda per assicurarsi che non si blocchi di nuovo. checkre configurazione SMTP relay. per fattura",Tecnico,media,0,248
189,,err generazione PDF report vendite mensile. Il reoprt esce con formattazione sballata nelle ultime pagine. I dati sono leggibili ma il documento è brutto da inviare al board. Correggere template di stamp.a suggerimento per disponibilità per pagamentol,Tecnico,bassa,0,251
190,,Sistema completamente bloccato durante generazione preventivi per cliente Sanguintei e figli. Il modulo ordini va in crash con bug NullPointerException quando si tenta calcolo per Linea Enteprrise. Team comemrciale impossibilitato a inviare offerte. Scadenza opportunità entro entro 2 ore. Ripristino urgente necessario per non perdere vendita. - suggerimento - negoziazione - lieve,Tecnico,alta,0,382
191,,"Pianificazione attività di shadowing per upgrade sistema Sistema Gestionale. Vorrei assistere alle operazioni della prossima settimana per imparare. Nessun intervento attivo richiesto, solo presenza come osservatoer. Attività di formazione interna on-the-job. - pianificare con fattura",Tecnico,media,0,285
192,,"Il servizio reportistica non risponde da 7 ore causando down completo operativo totale. Impossibile per utenti commerciali accedere per generare preventivi. Clienti Falcone, Modiano e Scalera Group attendono offerte con scadenza oggi. Nessun workaround dipsonibile, system mostra ERR_TIMEOUT. Impatto critico su vendite e relazioni clienti. Assistenza urgente necessaria., problema su richiesta",Tecnico,alta,0,394
193,,Feedback su usabilità interfaccia assistenza: i colori dei grafici sono poco leggibili. Problema puramente cosmetico che non impatta le funzionaliàt. Valutare restyling graifco quando si metterà mano al frontend. Segnalazione di bassa priorità per backlog UX. condizioni commerciali con preventivop,Tecnico,media,0,298
194,,Suggerimento per futura roadmap evolutiva del modulo assistenza. Sarebbe utlie vaultare una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposta puramente estetica/funzionale per il futuro.a,Tecnico,bassa,0,268
195,,Il job notturno di importazione dati ha saltato 5 record su 1000. Errore di validazione sui campi data. I restanti 995 record sono ok. Analizzare i 5 scarti e capire perché il formato data era errato. per negoziazione per scadenzai,Tecnico,media,0,231
196,,Anomalia nel calcolo sconti: il modulo fatturazione applica l'IVA al 22% anche sull'esente. Succede solo con clienti esteri. Gli ordini vengono processati ma con importi errati che vanno corretti a mano. Bug funizonale da risolvere per evitare lavoro manuale.c,Tecnico,media,0,260
197,,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risulatno disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione copmleta stanotte.,Tecnico,media,0,208
198,,"Draft pianificazione manutenzione v2.3.1 per l'anno prosismo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di stduio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecinco.t",Tecnico,bassa,0,232
199,,Errore generazione PDF report vendite mensile. Il report esce con formattazione sballata nelle ultime pagine. I dati sono leggibili ma il documento è brutto da inviare al board. Correggere template di stampa. importo,Tecnico,media,0,216
200,,"Studio statistico sui log di login al modulo fatturazione. Raccolta dati grezzi per tesi di ottimizzazione adtabase. Nessun errore da investigare, solo data mining su storico. Processo da lanciare in background senza proirità. con pagamento preventivo negoziazione",Tecnico,media,0,264
201,,"Richiesta patch di sicurezza per libreria obsoleta in catalogo. Vulnerabilità media segnalata dal security scna. Non c'è exploit attivo, ma la policy richiede update netro 30 giorni. Pianificare isntallazione patch in ambiente di test. - negoziazione con negoziazione",Tecnico,bassa,0,267
202,,"applicativo completamente bloccato durante generazione preventivi per cliente Petralli, Cimini e Zamengo Group. Il modulo ordini va in crash con errore ERR_TIMEOUT quando si tenta calcolo per Linea Premium. Team commerciale impossibiliatto a inviare offerte. Scadenza opportunità entro entro 2 ore. Ripristino urgnete necessario per non perdere vendita. - relativo a utente - ordine urgente - pianificare",Tecnico,alta,0,404
203,,Glitch visuale nella tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. Problema intermittente che genera confusione nel reprato vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili. accesso per pianificare - pianificare pagamento,Tecnico,media,0,303
204,,Anomalia nel clacolo sconti: il modulo reportistica applica l'IVA al 22% anche sull'esente. Succede solo con clienti esteri. Gli ordini vengono processati ma con importi errati che vanno corretti a mano. Bug funzionale da risolvere per evitare lavoro manuale.,Tecnico,media,0,259
