id,title,body,category,priority,title_length,body_length
87,Batch: consolidamento dati contabili - preventivo con timeout,"Procedura di backup storico: export fatture anno 1982 per archivio sicurezza. Generazione file statico in formato XML da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti., problema su contratto - sincronizzazione per sincronizzazione",Amministrazione,media,61,329
88,Manutenzione: pulizia account inattivi,Richiesta estrazione dati statistici su utilizzo licenze Linea Accessori. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza oeprativa immediata. Elaborazione da fare offline quando le risosre lo permettono.,Amministrazione,bassa,38,258
89,Log: inserimento anagrafica Goldoni-Almagià Group ordine urgente,Ricihesta estrazione dati statistici su utilizzo licenze Linea Premium. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. per timeout per condizioni commerciali - crash,Amministrazione,alta,64,303
90,Export fallito: report mensile si blocca a metà (serve urgente) per errore critico - errore critico disponibilità,"Impossibile allegare PDF al record della fattura 3805/20. Il bottone 'Upload' non risponde o dà errore di permessi. Il documento deve essere archiviato digitalmente entro fine mese. Problema limitato alla funzione di upload, il resto funziona.",Amministrazione,alta,113,243
91,Backup: storico fatture 1994,Richiesta estrazione dati statistici su utilizzo licenze Linea Premium. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,28,256
92,Batch: consolidamento dati contabili con timeout,Richiesta estrazione dati statistici su uitlizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. per listino,Amministrazione,media,48,271
93,"Blocco sistema durante elaborazione fatt. 2435/20 per Marenzio, Barzini e Salieri s.r.l.",Controllo qualità dati contabili storici per archivio. check di routine sulla coerenza dei vecchi movimenti di anni passati. Non blcoca nessuna attività corrente e non richiede crorezioni urgenti. Si può procedere gradualmente alla validazione dei record passati.,Amministrazione,media,88,263
94,Anomalia visiva: duplicazione righe estratto conto (confusione) con performance - login fallito,Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati.,Amministrazione,media,95,266
95,Mancata notifica: email approvazione persa (processo fermo),"Attività di background: archiviazione documenti storici cliente Contrafatto-Gaiatto s.r.l. per anno 1972. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liebrare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del system. Operazione di manutenzione ordinaria del database. documentog",Amministrazione,bassa,59,347
96,Task: aggiornamento anagrafica pianificato,URgente completare la registrazione del pagamento per l'ordine ORD-53784 del cliente Cadorna-Morellato Group. Il sistema mostra err. SQL_ERROR_1045 durante l'inserimento dell'importo 1231.71 in assistenza. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizoine merce. Richiesto supporto tecnico immediato.,Amministrazione,alta,42,374
97,Mancata notifica: email approvazione persa (processo fermo),"Data entry: modifica scheda informativa cliente Tuzzolino, Garibalid e Conte s.r.l.. update campi email angelina49@depero.eu e referente operatore_23. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,59,281
98,Discrepanza contabile: bonifico 1343.12 non visibile (chiusura bloccata),"Attività di background: archiviazione documenti stroici cliente Crespi, Tirabassi e Motnanari SPA per anno 2013. Si tratta di spostare vecchi file (fatture, contratti) nell'acrhivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.",Amministrazione,media,72,344
99,"Log: inserimento anagrafica Redi, Binaghi e Gentileschi SPA per memory leak - preventivo","Nota di aggiornamento anagrafica per cliente Redi, Binagih e Gentileschi SPA nel sistema reportistica. Inseriti dati nuovo referente mario.rossi a puro titolo informativo per il database. Nessuna azione di sincronizzzaione richiesta al momento. Semplice data entry per tneere ordinato lo storico contatti., problema su informazioni con negoziazione - bug",Amministrazione,media,88,354
100,URGENTE: Account bloccato admin_01 - errore NullPointerException su sys vendite per errore critico,Ntoa di aggiornamento anagrafica per cliente Conte-Storladi s.r.l. nel system vendite. Inseriti dati nuovo referente admin_01 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti.. Segnalato anche ambiente - crash per crashb,Amministrazione,alta,98,331
101,Mancata notifica: email approvazione persa (processo fermo),"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuael.",Amministrazione,bassa,59,268
102,URGENTE: Account bloccato operatore_23 - err. ERR_CONNECTION_REFUSED su sistema vendite con sincronizzazione,"L'utente operatore_23 segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria verifica performance database o rete su mabiente test.",Amministrazione,alta,108,260
103,Batch: consolidamento dati contabili,"L'account mario.rossi risulta bloccato per troppi tentativi di access errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un problema di sistema generalizzato, solo utenza singola.",Amministrazione,alta,36,252
104,Errore calcolo IVA: importo errato su fattura estera (non validabile),Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 2 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. errore per crash per listino,Amministrazione,media,69,284
105,Batch: consolidamento dati contabili,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per futrue ottimizzazioni, senza impatto attuale.",Amministrazione,bassa,36,268
106,Batch: consolidamento dati contabili,"Mancato allineamento incassi: il bonifico di 601.66 non risulta in contabilità. In banca è presente, ma il modulo ordini non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Guaarna Group. Il pb riguarda solo i bonifici di ieri. - sconto per timeout - condizioni commerciali",Amministrazione,media,36,344
107,Funzione rotta: tasto upload PDF non cliccabile,"Data entry: modifica scheda informativa cliente Casalodi, Giunit e Ciampi e figli. Aggiornamento campi email iadanzasimonetta@monduzzi.it e referente mario.rossi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background. per performance",Amministrazione,bassa,47,309
108,Info: statistiche licenze Linea Basic,Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. con bug con preventivo,Amministrazione,media,37,289
109,Sistema fermo reportistica non risponde - utenti bloccati su gestione anagrafiche - timeout con login fallito,"Noat di aggiornamento anagrafica per cliente Borghese, Babbo e Dossi e figli nel sistema reportistica. Inseriti dati nuovo referente operatore_23 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice adta entry per tenere ordinato lo storico contatti.",Amministrazione,alta,109,306
110,Bug interfaccia: anagrafica Disdero-Casale s.r.l. illeggibile (campi vuoti) - errore critico per performance,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 8 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. - memory leak disponibilità,Amministrazione,alta,108,283
111,problem calcolo IVA: importo errato su fattura estera (non validabile),"L'account giulia.verdi risulta bloccato per troppi tentativi di access errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un issue di sisteam generalizzato, solo utenza singola., problema su  [vedi nota allegata]",Amministrazione,alta,70,285
112,Info: statistiche licenze Linea Premium,"Attività di background: archiviazione documenti storici cliente Forza-Dalla s.r.l. per anno 1986. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna ugrenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,39,329
113,Backup: storico fatture 2007,"error di stampa isolato: impossibile stampare la fattura 3165/21. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatutre vengono stampate regolarmente. Il cliente Bonatti-Crisafulli e figli è in attesa del cartaceo per il ritiro merce.. Segnalato anche assistenza",Amministrazione,media,28,306
114,Mancata notifica: email approvazione persa (processo fermo),"Errore validazione codice fiscale per nuovo cliente Marsili, Marenzio e Agazzi e figli. Il system lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione.. Segnalato anche gestione",Amministrazione,media,59,297
115,Task: aggiornamento anagrafica pianificato con crash login fallito,Richiesta estrazione dati statistici su utilizzo licenze Linea Pro. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,66,252
116,Errore calcolo IVA: importo errato su doc estera (non validabile) - performance,"Duplicazione righe in visualizzazione estratto conto Fo e figli. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un errore viisvo che confonde gli operatori. Richiesta pulizia della view nel modulo assitsenza.",Amministrazione,media,79,247
117,Errore stampa: impossibile stampare fattura 1237/23 (cliente aspetta) con disponibilità per sconto - login fallito,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. iLsta di 4 utenti che non accedono da mesi. Attviità di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.. Segnalato anche modulo memory leak errore critico per sconto,Amministrazione,alta,114,317
118,Info: statistiche licenze Linea Enterprise,"Attività di background: archiviazione documenti storici cliente Bocelli s.r.l. per anno 1970. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del applicativo. Operazione di manutenzione ordinaria del database.t",Amministrazione,bassa,42,330
119,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo) - disponibilità - ordine urgente,"Attività di background: archiviazione documenti storici cliente Ferraris-Leonetti Group per anno 9191. Si tratta di spostare vecchi file (fatture, contratti) nell'archivoi morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.",Amministrazione,alta,100,334
120,Log: inserimento anagrafica Rossellini SPA,"Problema di visualizzazione anagrafica cliente Rossellini SPA. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia magazzino da correggere. - relativo a email",Amministrazione,media,42,266
121,Anomalia visiva: duplicazione righe estratto conto (confusione),"Mancata ricezione notifica approvazione ordine ORD-93041. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatt.zione non parte. Verificare code di posta in uscita su ambiente staging.",Amministrazione,media,63,230
122,Bug interfaccia: anagrafica Nitto e figli illeggibile (campi vuoti),"L'account utente operatore_23 risulta bloccato dal sistema assistenza con errore ""ERR_TIMEOUT"". L'utente deve urgentemente accedere per completare l'elaborazione delle fatture per il cliente Nitto e figli. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino accesso entro in giornata., problema su assistenza per condizioni commerciali - negoziazione",Amministrazione,alta,67,443
123,Funzione rotta: tasto upload PDF non cliccabile per sconto,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 6 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,58,255
124,"Blocco sistema durante elaborazione fat 9655/23 per Mercantini, Paolucci e Vecellio SPA","L'account utente giulia.verdi risulta bloccato dal sistema magazzino con errore ""ERR_CONNECTION_REFUSED"". L'utente deve urgentemente accedere per completare l'elaborazione delle fatture per il cliente Mercantini, Paolucci e Vecellio SPA. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino accesso entro in giornata.",Amministrazione,alta,87,409
125,Monitoraggio: log modulo utenti (nessun errore),"Duplicazione righe in visualizzazione estratto conto Turrini Group. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia della view nel modulo clienti. per errore critico per negoziazione per sincronizzazioneu",Amministrazione,alta,47,305
126,Archivio: documentazione storica 1981,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 3 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,37,255
127,Blocco sistema durante elaborazione fatt. 5762/23 per Mondaini e figli,"Attività di background: archiviazione documenti storici cliente Mondaini e figli per anno 1997. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il atsk può girare nei momenti di inattività del system. Operazione di manutenzione ordinaria del database. - negoziazione con preventivo",Amministrazione,bassa,70,356
128,Manutenzione: pulizia account inattivi,"Duplicazione righe in visualizzazione estratto conto Ziani Group. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia edlla view nel modulo fatturazione. - errore critico",Amministrazione,alta,38,267
129,Errore calcolo IVA: importo errato su fattura estera (non validabile),Richiesta estrazione dati statistici su utilizzo licenze Linea Pro. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso niterno). Nessuna scadenza oeprativa immediata. Elaborazione da fare offline quando le risorse lo permettono. con listino con errore critico con preventivo,Amministrazione,alta,69,298
130,Bug interfaccia: anagrafica Staglieno Group illeggibile (campi vuoti) - memory leak,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono rerori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.",Amministrazione,media,83,268
131,Anomalia visiva: duplicazione righe estratto conto (confusione),"L'account utente operatore_23 risulta bloccato dal sitsema vendite con errore ""NullPointerException"". L'utente deve urgentemente accedere per completare l'elaborazione delle fatture per il cliente Giulietti, Crispi e Adniolfi Group. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino access entro in giornata. per sconto con negoziazione per crashs",Amministrazione,alta,63,442
132,Task: aggiornamento anagrafica pianificato,"Mancato allineamento incassi: il bonifico di 529.63 non risutla in contabilità. In banca è presente, ma il modulo magazzino non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Bacosi e figli. Il pb riguarda solo i bonifici di ieri.. Segnalato anche modulo",Amministrazione,media,42,326
133,Task: aggiornamento anagrafica pianificato,Procedura di backup storico: export fatture anno 1992 per archivio sicurezza. Generazione file statico in formato PDF da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weeeknd. Serve sloo per compliance e non per attività correnti.,Amministrazione,bassa,42,266
134,Log: inserimento anagrafica Bazzi-Oscuro e figli - errore critico per condizioni commerciali,"Duplicazione righe in visualizzazione estratto conto Bazzi-Oscuro e figli. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un error visivo che conofnde gli operatori. Richiesta pulizia della view nel modulo magazzino.",Amministrazione,alta,92,255
135,Export fallito: report mensile si blocca a metà (serve urgente),"Mancata ricezione notifica approvazione ordine ORD-68602. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verfiicare code di psota in uscita su ambiente sviluppo.",Amministrazione,alta,63,233
136,Manutenzione: pulizia account inattivi,"Monitoraggio passivo dei log modulo gestione utenti per statsitiche utliizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. con sincronizzazione preventivo per memory leakt",Amministrazione,bassa,38,317
137,Funzione rotta: tasto upload PDF non cliccabile,"Mancato allineamento incassi: il bonifico di 471.61 non risulta in contabilità. In banca è presente, ma il modulo fatturazione non lo ha importato automaticamente. Necessario inserimento manuale o forzatura snyc per chiudere la posizione del cliente Morabito-Ruggeri e figli. Il problema riguarda solo i bonifici di ieri. per sincronizzazione con condizioni commerciali",Amministrazione,media,47,369
138,Backup: storico fatture 1995 crash,"issue di visualizzazione anagrafica cliente Garrone-Peranda SPA. Alcuni campi (telefono, indirizzo) appaiono vuoti acnhe se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia assistenza da correggere. disponibilità - preventivoc",Amministrazione,media,34,278
139,URGENTE: Account bloccato giulia.verdi - err ERR_CONNECTION_REFUSED su sys. vendite,"L'account giulia.verdi risulta bloccato per troppi tentativi di access errati. Serve sblocco amnuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entor sera. Non è un issue di system generalizzato, solo utenza singola. con disponibilità",Amministrazione,alta,83,267
140,Mancata notifica: email approvazione persa (processo fermo),Richietsa estrazione dati statistici su utilizzo licenze Lniea Basic. Il report serev esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. disponibilità per negoziazione,Amministrazione,bassa,59,285
141,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo),Malfunzionamento export xEcel per report mensile. La generazione del file si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto.v,Amministrazione,media,67,224
142,Monitoraggio: log modulo utenti (nessun errore),Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 2 utenti che non accedono da mes.i Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. - memory leak con performancee,Amministrazione,media,47,286
143,Log: inserimento anagrafica Trapani-Granatelli SPA,Richiesta estrazione adti statistici su utilizzo licenez Linea Basic. Il report sevre esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa imemdiata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,50,254
144,Blocco sistema durante elaborazione fattura 9872/20 per Babbo-Filippini e figli,"Discrepanza IVA su fattura estera 9872/20. Il sys calcola un importo diverso da quello atteso per il cliente Babbo-Filippini e figli. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta check confgiurazione aliquote nel modulo clienti.",Amministrazione,media,79,258
145,Formattazione rotta: PDF report illeggibile con listino con pianificare lieve,Glitch visuale enlla tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. Problema intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili. con suggerimentom,Tecnico,media,77,273
146,Formattazione rotta: PDF report illeggibile,Diasllineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte. - condizioni commerciali,Tecnico,bassa,43,233
147,Warning disco: server pre-produzione al 85% (rischio saturazione),Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editoriale di bassa rilevanza tecnica.. Segnalato anche contattare supporto,Tecnico,media,65,246
148,URGENTE: Sistema sviluppo down - impossibile accedere a fatturazione per fattura listino,"Draft pianificazione manutenzione v.30.0 per l'anno prossimo. Inizio raccolta erquisiti preliminari per upgrade futuro. Attività di tsudio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico. file",Tecnico,alta,88,236
149,Query lenta: ricerca clienti senza indice (full scan) per listino - pagamento per disponibilità,"Domanda generica su logica funzionamento sconti in Linea Pro. Serve per aggiornare il wiki interno e formare i junior. Il system funziona come atteso, si richiede sloo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing., problema su timeout - fattura per disponibilità",Tecnico,media,95,309
150,Storico: dati storico ordini passati - lieve con pianificare,Query di ricerca clienti lenta: manca idnice sulla colonna 'Partita IVA'. Ogni rcierca fa full table scan. Creare indcie per migliorare tempi di risposta. Attività di tuning DB standard.,Tecnico,bassa,60,186
151,Test: funzionalità sandbox produzione,Glitch visuale nella tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. Problema intermtitente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili.  [vedi nota allegata] per disponibilitàa,Tecnico,media,37,296
152,Glitch intermittente: tabella ordini a volte vuota,"L'utente mario.rossi segnala error 'Access Denied' su una specifica cartella. I permessi sembrano corretti a ssitema. L'utente può lavorare su altre cartelle, ma quelal specifica è inaccessibile. checkre ACL su file server.",Tecnico,media,50,223
153,Query lenta: ricerca clienti senza indice (full scan),Nota di osservazione su ambiente produzione: performance stabili. rTacciamento periodico KPI di applicativo per reportistica mensile. Tutit i parametri snoo nella norma. Ticket aperto solo per loggare l'avvenuto contorllo di routine. con disponibilità con importo,Tecnico,bassa,53,263
154,Formattazione rotta: PDF report illeggibile - fattura importo,Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewroding per prossima release testi. Modifica editoriale di bassa rilevanza tecnica. - relativo a preventivo,Tecnico,bassa,61,233
155,Segnalazione: glitch grafico test,"Il sistema test è completamente bloccato da questa mattina. Impossibile accedere al modulo fatturazione e gestione ordini. Circa 8 utenti bloccati inclusi reparti amministrativi e commerciali. err. restituito: ERR_TIMEOUT. Tutte operazioni business ferme includendo emissione fatture per clienti Bulzoni, Soffici e Gabba s.r.l. e conferma ordini. Intervento urgentissimo richiesto.",Tecnico,alta,33,381
156,Instabilità DB: timeout random su update anagrafiche,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte.,Tecnico,media,52,208
157,Analisi: statistiche log vendite - disponibilità - preventivo,"Draft pianificazione manutenzione v3.0.0 per l'anno prossimo. Inizio raccolta requisiti preliimnari per ugprade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico. per importo",Tecnico,bassa,61,243
158,Info: codice 500 (falso positivo),Query di ricerca clienti lenta: manca indice uslla colonna 'Partita IVA'. Ogni ricerca fa ufll table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard. per condizioni commerciali,Tecnico,media,33,213
159,Glitch intermittente: tabella ordini a volte vuota,"Timeout sporadici durante l'update delle anagrafiche su clienti. Succede circa 1 volta su 10 tentativi. Riprova e funziona. Indice di instabilità del database che va indagata, anche se non blocca il lavoro., problema su accessop",Tecnico,media,50,228
160,Blocco inserimento ordini ORD-49533 - errore 503 fattura pagamento con bonifico,"Studio statistico sui log di cacesso al modulo clienti. Raccolta dati grezzi per tesi di otitmizzazione database. Nessun errore da investigare, solo data mining su storico. Processo da lanciare in background senza priorità., problema su dati",Tecnico,media,79,241
161,"Emergenza: perdita dati cliente Sismondi, Ostinelli e Malenchini SPA su ambiente test","Richiesta patch di sicurezza per libreria obsoleta in clienti. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede aggiornamento entro 30 giorni. Pianificare installazione patch in ambeinte di test.",Tecnico,alta,85,241
162,Roadmap: supporto futuro ERP - negoziazione disponibilità - pagamento,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili onilne ma sono a zeor in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione cmopleta stanotte. - relativo a contattare supporto,Tecnico,media,69,241
163,Formattazione rotta: PDF report illeggibile bonifico - condizioni commerciali,Emergenza: rilevata perdita dati cliente Mercantini-Mannoai Group su ambiente sviluppo. Informazioni inserite ieri in vendite non più disponibili. Query ricerca restituiscono errroe ERR_CONNECTION_REFUSED. Dati critici per fatt.zione ordine ORD-38256 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immediato per ripristino.,Tecnico,alta,77,371
164,Storico: dati inventario passati,Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossiam release testi. Modifica editoriale di bassa rilevanza tecnica. - fattura per disponibilità con scadenza,Tecnico,bassa,32,250
165,Info: tracciamento attività catalogo con ordine urgente con negoziazione,"Draft pianificazione manutenzione v3.0.0 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico.",Tecnico,alta,72,231
166,Instabilità DB: timeout random su update anagrafiche,Suggerimento per futura roadmap evolutiva del modulo assistenza. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposta puraemnte estetica/funzionale per il futuro.,Tecnico,media,52,267
167,Analisi: statistiche log vendite con scadenza,err. generazione PDF report vendite mensile. Il report esce con formattazione sballata nelle ultime pagnie. I dati sono leggibili ma il documento è brutto da inviare al board. Correggere template di stampa.,Tecnico,bassa,45,206
168,Info: codice NullPointerException (falso positivo),applicativo completamente bloccato duratne generazione preventivi per cliente Totino e filgi. Il modulo clienti va in crash con errore NullPointerException quando si tenta calcolo per Linea Premium. Team comm impossibilitato a inviare offerte. Scadenza opportuntià entro entro 2 ore. Ripristino urg. necessario per non perdere vendita. contratto,Tecnico,alta,50,345
169,Performance degradate: dashboard impiega 15s (utenti lamentano),Emergenza: rilevata perdita dati cliente Parpinel-Guarato SPA su ambiente sviluppo. Informazioni inserite ieri in magazzino non più disponibili. Query ricerca restituiscono error 500. Dati critici per fatt.zione ordine ORD-10744 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immediato per ripristino.. Segnalato anche preventivo per condizioni commerciali,Tecnico,alta,63,404
170,Query lenta: ricerca clienti senza indice (full scan),"Domanda generica su logica funzionamento sconti in Linea Premium. Serve per aggiornare il wiki interno e formare i junior. Il sistema funziona come attseo, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing.",Tecnico,bassa,53,265
171,Glitch intermittente: tabella ordini a volte vuota,"Domanda generica su logica funzionamento sconti in Linea Premuim. Serve per aggiornare il wiki interno e formare i junior. Il sistema funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing. - relativo a controllo",Tecnico,media,50,288
172,Storico: dati storico ordini passati,Feedback su usabilità interfaccia ordini: i colori dei garfici sono poco leggibili. Probelma puramente cosmetico che non impatta le funzionalità. Valutare restyling grafico quando si metterà mnao al frontend. Segnalazione di bassa priorità per backlog UX.m,Tecnico,media,36,256
173,Instabilità DB: timeout random su update anagrafiche per scadenza,"Blocco totale inserimento ordini nel sistema. Impossibile salvare ordine ORD-63901 per cliente Martucci SPA. Modulo vendite restituisce errore ""ERR_CONNECTION_REFUSED"" e non completa operazione. Processo commerciale fermo da 10 ore. Cliente attened conferma per ordine da 450.8. Assistenza tecnica immediata rihciesta per sblocco.. Segnalato anche accessou",Tecnico,media,65,356
174,Pianificazione: upgrade minore v3.0.0,"Domanda generica su logica funzionamento sconti in Linea Pro. Serve per aggiornare il wiki interno e formare i junior. Il sistema funzoina come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing.",Tecnico,bassa,37,261
