id,title,body,category,priority,title_length,body_length
87,Export fallito: report mensile si blocca a metà (serve urgente),Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni ugrenti. Si può procedere gradualmente alla validazione dei record passati. listino con login fallitoe,Amministrazione,alta,63,293
88,"Blocco sistema durante elaborazione fattura 9278/23 per Toscanini, Gasperi e Mancini s.r.l.",Richiesta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,91,259
89,Monitoraggio: log modulo utenti (nessun errore),"Discrepanza IVA su fattura estera 3049/22. Il applicativo calcola un importo diverso da quello atteso per il cliente Albertini-Mazzacurati Group. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta check configurazione aliquote nel modulo vendite.",Amministrazione,media,47,270
90,Errore critico: impossibile completare pagamento ordine ORD-43639,Errore validazione codice fiscale per nuovo cliente Parri s.r.l.. Il sistema lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione. - ordine urgente,Amministrazione,alta,65,267
91,Batch: consolidamento dati contabili,Procedura di backup storico: export fatture anno 1984 per archivio sicurezza. Generazione file statico in formato Excel da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,36,268
92,Discrepanza contabile: bonifico 278.85 non visibile (chiusura bloccata),Richiesta estrazione dati statistici su utilizzo licenze Linea Enterpris.e Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. per performance,Amministrazione,media,71,275
93,Account bloccato: utente mario.rossi fermo (troppi tentativi) timeout ordine urgente,Richiesta estrazione dati statistici su utilizzo licezne Linea Premium. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scdaenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. - relativo a  richiesta esterna per login fallito con crash,Amministrazione,alta,84,316
94,bug stampa: impossibile stampare doc 8169/22 (cliente aspetta),rPoposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 1 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. - relativo a ambiente,Amministrazione,media,62,277
95,Mancata notifica: email approvazione persa (processo fermo),Richiesta estrazione dati statistici su utilizzo licenze Linea Premium. Il report serve esclusivamente per proiezioni di budget nano prossimo (uso interno). Nessuan scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. per negoziazione,Amministrazione,bassa,59,273
96,"Bug interfaccia: anagrafica Castioni, Sanudo e Tomei SPA illeggibile (campi vuoti)","Data entry: modifica scheda informativa cliente Castioni, Sanudo e Tomei SPA. update campi email virgilio41@cugia.it e referente mario.rossi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso lievllo, gestibile in background. con listino con errore critico",Amministrazione,alta,82,303
97,Anomalia visiva: duplicazione righe estratto conto (confusione) - performance,"Problema di visualizzazione anagrafica cliente Pacomio-Trezzini e figli. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia catalogo da correggere.b",Amministrazione,media,77,257
98,Batch: consolidamento dati contabili preventivo con performance,Richiesta estrazione dati statistici su utilizzo licenze Linea Basic. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. - relativo a documento,Amministrazione,bassa,63,277
99,"Bug interfaccia: anagrafica Virgilio, Santoro e Schicchi Group illeggibile (campi vuoti)","Druante l'elaborazione della fattura 1472/21 per il cliente Virgilio, Santoro e Schicchi Grou,p il system cataloog si è bloccato generando errore 504. L'operazione di registrazione pagamento di 1113.43 non può essere completata. Il cliente atetnde conferma per procedere con l'ordine ORD-45977. Necessario intervento urgente per sbloccare il processo di fatturazione.",Amministrazione,alta,88,367
100,Errore calcolo IVA: importo errato su fattura estera (non validabile),"Il sistema vendite non risponde alle richieste di accesso da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagarfiche clienti e fornitori. Circa 6 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il problema si manifesta in ambiente test con timeout continui.",Amministrazione,alta,69,337
101,Backup: storico fatture 2024 per condizioni commerciali,"Attività di background: archiviazione documenti storici cliente Impastato-Tomasini Group per anno 2024. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,55,335
102,Batch: consolidamento dati contabili,"Attività di background: archiviazione docmuenti storici cliente Carosone, Ceschi e iTepolo s.r.l. per anno 1979. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database. disponibilità - preventivos",Amministrazione,bassa,36,372
103,Log: inserimento anagrafica Falier Group preventivo con listino per disponibilità,"Data entry: modifica scheda informativa cliente Falier Group. Aggiornamento campi email guicciardinimario@tropea-pigafetta.com e referente giulia.verdi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,81,283
104,Anomalia visiva: duplicazione righe estratto conto (confusione) per login fallito con login fallito per disponibilità,"Timeout puntuale durante la ricerca fatture per data. La query va in error sloo se si seleziona un intevrallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. con performance condizioni commerciali con condizioni commerciali",Amministrazione,media,117,316
105,Mancata notifica: email approvazione persa (processo fermo),"Timeout puntuale durante la ricerca fatture per data. La query va in error solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. - listino",Amministrazione,media,59,260
106,Discrepanza contabile: bonifico 1118.95 non visibile (chiusura bloccata) listino,"L'account utente admin_01 risulta bloccato dal system fatturazione con error ""500"". L'utente deve ASAPmente accedere per completare l'elaborazione delle fatture per il cliente Moretti e figli. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tencico immediato per ripristino access entor entro oggi. email",Amministrazione,alta,80,368
107,Export fallito: report mensile si blocca a metà (serve urgente),"L'account utente admin_01 risulta bloccato dal system ordini con err ""504"". L'utente deve ASAPmente accedere per completare l'elaborazione delle fatture per il cliente Lollobrigida-Ferrucci s.r.l.. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino login entro entro oggi. - preventivo",Amministrazione,alta,63,379
108,err. stampa: impossibile stampare fattura 5031/21 (cliente aspetta) per bug,"L'utente mario.rossi segnala lentezza esasperante nel modulo doczione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totael, ma dimezza la prdouttività dlel'ufficio. Necessaria veriifca performance dataabse o rete su ambiente sviluppo.",Amministrazione,media,75,259
109,Batch: consolidamento dati contabili,"Nota di update anagrafica per cliente Grassi, Mannuta e Guinizzelli e filgi nel sys. magazzino. Inseriti dati nuoov erferente giulia.verdi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. - relativo a accessoo",Amministrazione,bassa,36,321
110,ASAP: Account bloccato giulia.verdi - err. 500 su sys magazzino con login fallito con performance sconto,"Discrepanza IVA su fat estera 9789/21. Il sistema calcoal un importo divesro da quello atteso per il cliente Cicala-Sauli e figli. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo magazzino.",Amministrazione,alta,104,260
111,Archivio: documentazione storica 1977,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale., problema su documento",Amministrazione,media,37,291
112,Bug interfaccia: anagrafica Mazzini-Rossini e figli illeggibile (campi vuoti) - memory leak per listino,"Discrepanza IVA su doc estera 7800/21. Il system calcola un importo diverso da quello atteso per il cliente Mazzini-Rossini e figli. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliuqote nel modulo assistenza.. Segnalato anche analisi con sconto per timeout con negoziazione",Amministrazione,media,103,328
113,ASAP: Account bloccato mario.rossi - errore 500 su sys ordini preventivo per crash con listino,"Errore di stampa isolato: impossibile stampare la fattura 7779/21. Il sys genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Spallanzani, Giorgetti e Cicala SPA è in attesa del cartaceo per il ritiro merce.n",Amministrazione,alta,94,285
114,Backup: storico fatture 2006,"Il sistema clienti non risponde alle richieste di access da parte edgli utenit amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 2 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il issue si manifesta in ambiente stagnig con timeout continu.i - condizioni commerciali",Amministrazione,alta,28,361
115,Mancata notifica: email approvazione persa (processo fermo),Procedura di backup storico: export fatture anno 1996 per acrhivio sicurezza. Generazione file statico in formato PDF da conservare esrver-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,59,266
116,Info: statistiche licenze Linea Pro,"Erroer validzaione codice fiscale per nuovo cliente Bianchi, Naccari e Montanelli s.r.l.. Il system lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il cnotrollo o correggere l'algoritmo di validazione.",Amministrazione,media,35,273
117,Backup: storico fatture 2000,"Attviità di background: archiviazione documenti storici cliente Spanevello e figli per anno 2000. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio mroto per liberare spazio. Nessuna urgenza operativa: il taks può igrare nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database. ordine urgente",Amministrazione,alta,28,344
118,Info: statistiche licenze Linea acc.ri errore critico - negoziazione,"Errore di stampa siolato: impossibile stampare la doc 1096/23. Il applicativo genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Paganini-Agostinelli s.r.l. è in attesa del cartaceo per il ritiro merce. per listino con crash",Amministrazione,alta,68,302
119,Backup: storico fatture 1985,Nota di update anagrafica per cliente Caetani e figli nel system fatt.zione. Inseriti dati nuovo referente admin_01 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data etnry per tenere ordinato lo storico contatti. ,Amministrazione,bassa,28,277
120,Anomalia visiva: duplicazione righe estratto conto (confusione) con bug,"Duplicazione righe in visualizzazione estratto conto Barzini Group. Le fatture appaiono due volte nella lista a video. Il salod finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia dlela ivew nel modulo vendite.",Amministrazione,media,71,247
121,Blocco applicativo durante elaborazione fattura 9273/20 per Tencalla Group - sincronizzazione performance,"Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si sleeziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. con negoziazione",Amministrazione,media,105,268
122,Manutenzione: pulizia account inattivi,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 8 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,38,255
123,Info: statistiche licenze Linea Accessori con negoziazione,"Duplicazione righe in visualizzazione estratto conto Lanfranchi, Chiesa e Speri e figli. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un err. visivo che confonde gli operatori. Richiesta pulizia della view nel modulo clienti. con memory leake",Amministrazione,bassa,58,283
124,Monitoraggio: log modulo utenti (nessun errore),Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attiivtà corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. con errore criticoe,Amministrazione,alta,47,286
125,Errore stampa: impossibile stampare fat 5329/20 (cliente aspetta),"L'account mario.rossi risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un problema di sistema generalizzato, solo utenza singola., problema su ambiente con sconto",Amministrazione,alta,65,286
126,Discrepanza contabile: bonifico 219.44 non visibile (chiusura bloccata) per bug bug,"Duplicazione righe in visualizzazione estratto conto Trapani e figli. Le ftature appaiono due vlote nella lista a video. Il saldo finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia della view nel modulo ordini.",Amministrazione,media,83,248
127,Backup: storico fatture 1982,"Duplicazione righe in visualizzazione estratto conto Peruzzi, Rinaldi e Barcaccia Group. Le fatture appaiono due volte nella lista a vdieo. Il saldo finale è corretto, è solo un err visivo che confonde gli operatori. Richiesta pulizia della view nel modulo catalogo.e",Amministrazione,bassa,28,267
128,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo),Richiesta estrazione dati statistici su utilizzo licenze Linea Premium. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,media,67,256
129,Batch: consolidamento dati contabili,"Discrepanza IVA su fattura estera 1063/22. Il sistema calcola un importo diverso da quello atteso per il cliente Armellini s.r.l.. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo fatturazione. - relativo a configurazione",Amministrazione,media,36,291
130,Task: aggiornamento anagrafica pianificato bug login fallito con listino,err validazione codice fiscale per nuovo clietne Bajardi SPA. Il sistema lo segna come errato anche se è formalmente valido. Impedisce il salavtaggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione.,Amministrazione,media,72,246
131,Timeout ricerca: impossibile filtrare fatture > 30 giorni,"L'utente operatore_23 segnala lentezza esasperante nel modulo fatzione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria check performance database o rete su ambiente produzione.",Amministrazione,media,57,259
132,err validazione: codice fiscale corretto rifiutato dal sistema con errore critico con performance,"Timeout puntuale durante la ricerca fatture per data. La query va in err solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione., problema su analisi con errore critico con buge",Amministrazione,alta,97,297
133,Blocco sistema durante elaborazione fattura 5556/20 per Casale-Dovara s.r.l.,"Attività di background: archiviazione documenti storici cliente Casale-Dovara s.r.l. per anno 1975. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il tsak può girare nei momenti di inattività del system. Operazione di manutenzione ordinaria del database. - relativo a  grazie mille",Amministrazione,bassa,76,357
134,Sistema fermo ordini non risponde - utenti bloccati su gestione anagrafiche,Procedura di backup storico: export fatture anno 1986 per archivio sicurezza. Generazione file statico in formaot XML da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti. login fallito,Amministrazione,alta,75,280
135,problem stampa: impossibile stampare fattura 5740/20 (cliente aspetta),"Il system ordini non risponde alle riciheste di accesso da parte degli utenti maministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitoir. Circa 9 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il problema si manifesta in ambiente sviluppo con timeout continui. per login fallito login fallito - memory leak",Amministrazione,alta,70,385
136,Mancata notifica: email approvazione persa (processo fermo),Proposta di manutenzione ordinaria: pulizia account inattiiv da lungo periodo. Lista di 1 utenti che non accedono da mesi. Attiviàt di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,59,255
137,Errore stampa: impossibile stampare fattura 1598/20 (cliente aspetta) per condizioni commerciali per memory leak,"Mancata ricezione notifica approvazione ordine ORD-97986. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di posta in uscita su ambiente sviluppo.",Amministrazione,media,112,233
138,Timeout ricerca: impossibile filtrare fatture > 30 giorni,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 4 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. - relativo a gestione,Amministrazione,media,57,277
139,Log: inserimento anagrafica Vespa-Sabbatini Group,Procedura di backup storico: epxort fatture anno 1979 per archivio sicurezza. Generazione file statico in formato CSV da conservrae server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,49,266
140,Monitoraggio: log modulo utenti (nessun errore) con bug,"Errore validazione codice fiscale per nuovo cliente Ariasso, Bertoli e Buonauro SPA. Il sistema lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione. - condizioni commerciali memory leak preventivo",Amministrazione,media,55,317
141,bug validazione: codice fiscale corretto rifiutato dal sys,Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anin pasasti. Non blocca nessuan attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. dati,Amministrazione,media,58,271
142,Sistema fermo clienti non risponde - utenti bloccati su gestione anagrafiche - crash disponibilità,"L'utente admin_01 segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria check performance database o rete su ambiente test. - listino",Amministrazione,alta,98,263
143,Backup: storico fatture 2012,"Attività di background: archiviazione dcoumenti storici clinete Baracca SPA per anno 2012. Si tratat di spostare vcechi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del applicativo. Operazione di manutenzione ordinaria del database. ambiente",Amministrazione,bassa,28,335
144,Task: aggiornamento anagrafica pianificato,"Nota di aggiornamento anagrafica per cliente Cremonesi, Tornatore e Sagredo s.r.l. nel sys vendite. Inseriti dati nuovo referente operatore_23 a puor titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo stoirco contatti. - relativo a problema listino",Amministrazione,media,42,333
145,Crash critico modulo magazzino durante elaborazione ordini cliente,"Richiesta PDF aggiornato del manuale utente modulo magazzino. La versione sul server è obsoleta (manca capitolo 5). Non serve per attività correnti, ma per completezza archivio documentale. Inviare file quando disponibile.. Segnalato anche timeoutd",Tecnico,alta,66,248
146,Vulnerabilità security: patch richiesta entro 30gg per sconto per importo,"iPanificazione attività di shadowing per upgrade sistema ERP. Vorrei assistere alle operazioni edlla prossima settimana per imparare. Nessun intervento attivo ricihesto, solo presenaz come osservatore. Attività di formazione interna on-the-job.  richiesta esterna scadenza - preventivo suggerimento",Tecnico,bassa,73,298
147,Formattazione rotta: PDF report illeggibile,"Timeout sporadici durante l'update delle anagrafiche su vendite. Succede circa 1 volta su 10 tentativi. Riprova e funziona. Indice di insatbilità del database che va indagata, anche se non blocca il lavoro.. Segnalato anche controllo",Tecnico,media,43,233
148,Glitch intermittente: tabella ordini a volte vuota preventivo,"Draft pianificazione manutenzione v3.0.0 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico.",Tecnico,media,61,231
149,Servizio vendite non risponde - blocco operativo vendite per disponibilità - importo,Emergenza: rilevata perdita dati cliente Tassoni-Lussu s.r.l. su ambiente produzione. Informazioni inserite ieri in vendite non più disponibili. Query ricerca restituiscono errore ERR_TIMEOUT. Dati critici per fatzione ordine ORD-55973 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immediato per ripristino. - listino - condizioni commerciali per scadenza,Tecnico,alta,84,404
150,Doc: manuale operativo magazzino per disponibilità,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte. - lieve per sconto,Tecnico,bassa,50,227
151,Wishlist: estetica interfaccia clienti per listino per listino per ordine urgente,Glitch visuale nella tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. pb. intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili.,Tecnico,alta,81,250
152,Test: funzionalità sandbox pre-produzione per sconto - disponibilità per listino,Query di ricerca clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indiec per migliorare tempi di risposta. Attività di tuning DB standard. - relativo a controllo sconto,Tecnico,media,80,216
153,Coda email bloccata: 50 messaggi in attesa (ritardo comunicazioni),"oDmanda genreica su logica funzionamento sconti in Linea Pro. Serve per aggiornare il wiki interno e formare i junior. Il system funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knolwedge sharing. con lieves",Tecnico,bassa,66,271
154,Errore job notturno: 5 record scartati su 1000,Emergenza: rilevata perdita dati cliente Serao-Romiti e figli su ambiente produzione. Informazioni inserite ieri in reportistica non più disponibili. Query ricerca restitiuscono bug SQL_ERROR_1045. Dati critici per fatturazione ordine ORD-46071 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immediato per ripristino.,Tecnico,alta,46,365
155,Vulnerabilità security: patch richiesta entro 30gg,Anomalia nel calcolo sconti: il omdulo reportistica applica l'IVA al 22% anche sull'esente. Succede solo con clienti esteri. Gli ordini vengono processati ma con importi errati che vanno ocrretti a mano. Bug funzionale da risolvere per evitare lavoro manuale.,Tecnico,media,50,259
156,Analisi: statistiche log magazzino disponibilità,Il job notturno di importazione dati ha saltato 5 record su 1000. problem di validazione sui campi data. I restanti 995 record sono ok. Analizzare i 5 scarti e capire perché il formato data era errato.o,Tecnico,bassa,48,202
157,Wishlist: estetica interfaccia fatturazione - preventivo,Il sys. sviluppo è completamente bloccato da questa mattina. Impossibile accedere al modulo fatturazione e gestione oridni. Circa 10 utenti bloccati inclusi reparti amministrativi e commerciali. Errore restituito: ERR_CONNECTION_REFUSED. Tutte operazioni business ferme includendo emissione fatture per clienti Pacomio-Trapanese e figli e conferma ordini. Intervento urgentissimo richiesto.,Tecnico,alta,56,390
158,Segnalazione: glitch grafico sviluppo,Crash critico del modulo vendite durante elaborazione ordini cliente. Il sys si blocca quando si tenta di confermare ordine ORD-39828 per Caasle s.r.l.. Errore 504 impedisce completamento transazioni. Il reparto commerciale non può prcoessare ordini per 407.65. Necessario ripristino immediato servizio su ambiente sviluppo.,Tecnico,alta,37,324
159,Pianificazione: upgrade minore v2.3.1 - negoziazione - lieve ordine urgente,"Domanda generica su logica funzionamenot sconti in Linea Premium. Serve per aggiornare il wiki interno e formare i junior. Il sistema funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing.",Tecnico,alta,75,265
160,Roadmap: supporto futuro ERP,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. iRschio ordini non veadibili. Forzare una sincronizzazione completa stanotte. - relativo a pagamento per pianificare con bonifico,Tecnico,bassa,28,260
161,Blocco inserimento ordini ORD-70791 - errore OutOfMemoryError pagamento - lieve - preventivo,"Timeout sporadici durante l'update delle anagrafiche su ordini. Succede circa 1 volta su 10 tentaitvi. Riprova e funziona. Indice di instabilità del database che va indagata, anche se non blocca il lavoro.",Tecnico,media,92,205
162,Instabilità DB: timeout random su update anagrafiche,Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più getnile. Valutare rewording per prossima release testi. Modifica editoriale di bassa rilveanza tecnica.,Tecnico,media,52,209
163,Performance degradate: dashboard impiega 15s (utenti lamentano) per pagamento per pianificare,"Sessione di test esplorativo su ambiente produzione per nuovi assunti. Utilizzo sandbox per prendere confidenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior. per negoziazione per suggerimento",Tecnico,media,93,248
164,Warning disco: server staging al 85% (rischio saturazione),"Richiesta patch di sicurezza per libreria obsoleta in assistenza. Vulnerabilità media segnalata dal security sacn. Non c'è exploit attivo, ma la policy richidee aggiornaemnto entro 30 giorni. Pianificare installazione patch in ambiente di test. per bonifico preventivo",Tecnico,bassa,58,268
165,Blocco inserimento ordini ORD-80586 - errore 504 negoziazione,"Lentezza eccessiva nel caricamento della dashboard gestione utenti. Impiega 15 secondi per aprirsi invece dei soliti 2. Il applicativo è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB demo., problema su versione - fattura con ordine urgentep",Tecnico,alta,61,292
166,Test: funzionalità sandbox pre-produzione,Lentezza eccessiva nel caricamento della dashboard report vendite. Impiega 15 secondi per aprirsi invece dei soliti 2. Il sistema è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB pre-produzione.,Tecnico,media,41,245
167,Wishlist: estetica interfaccia catalogo - sconto,"Richiesta PDF aggiornato del manuale utente modulo catalogo. La versione sul server è obsoleta (manca capitolo 5). Non serve per attività correnti, ma per completezza archivio documentale. Inviare file quando disponibile.",Tecnico,bassa,48,221
168,Info: codice ERR_CONNECTION_REFUSED (falso positivo),Il job notutrno di importazione dati ha saltato 5 record su 1000. err di validazione sui campi data. I restanti 995 record sono ok. Analizzare i 5 scarti e capire perché il formato data era errato. per preventivor,Tecnico,media,52,213
169,Errore job notturno: 5 record scartati su 1000,"Richiesta patch di sicurezza per liberria obsoleta in clienti. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede update entro 30 giorni. Pianificare installazione patch in ambiente di test.",Tecnico,media,46,234
170,Formattazione rotta: PDF report illeggibile,"Curiosità su dati storici cliente: ho notato record vecchi di 5 anni. Non creano problemi, ma volevo capire la policy di retention. Solo per mia informazione personale, nessuna azione correttiva richiesta. Chiudere il ticket dopo breve risposta informativa. fattura con condizioni commerciali per condizioni commerciali",Tecnico,bassa,43,319
171,Formattazione rotta: PDF report illeggibile - negoziazione,"Log del server application pieno di warning 'Connection Reset'. Il servizio non è mai andato down, ma i log crescono di 1GB al igorno. Rischio saturazione disco se non si indaga la causa. Situazione da monitorare e correggere pirma che diventi critica. con scadenza",Tecnico,bassa,58,265
172,problem job notturno: 5 record scartati su 1000,Il sistema pre-produzione è completamente bloccato da quseta mattina. Impossibile accedere al modulo fatzione e gestione ordini. Circa 8 utenti bloccati inclusi reparti amministrativi e commerciali. bug restituito: 504. Tutte operazioni business ferme includendo emissione fatture per clienti Castiglione-Trentin SPA e conferma ordini. Intervento urgentissimo richiesto. per pagamentoi,Tecnico,alta,47,385
173,Nota: monitoraggio passivo demo - importo - sconto,Lentezza eccessiva nel caricamento della dashboard schermata ordini. Impiega 15 secondi per aprirsi invece dei soliti 2. Il system è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB demo.,Tecnico,media,50,236
174,Emergenza: perdita dati cliente Ferrara-Siffredi s.r.l. su ambiente demo per negoziazione,"Log del server application pieno di warning 'Connection Reset'. Il servizio non è mai andato down, ma i log crescono di 1GB al giorno. Rischio saturazione disco se non si indaga la causa. Situazione da monitorare e correggere prima che diventi rcitica. preventivo suggerimento per pagamento",Tecnico,alta,89,290
