id,title,body,category,priority,title_length,body_length
102,,"Discrepanza IVA su fat estera 5288/21. Il sys. calcola un importo diverso da quello atteso per il clinete Botta, Mascangi e Pederiva Group. Differenaz di pochi eruo, ma impedisce la validazione contabile. Richiesta check configurazione aliquote nel modulo assistenza.",Amministrazione,media,0,267
103,,"Discrepanza IVA su fattura estera 7604/21. Il sys calcola un importo diverso da quello atteso per il cliente Passalacqua-Rossini Group. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo reportistica.",Amministrazione,media,0,268
104,,Controllo qualtià dati contabili storici per archivio. check di routine sulla coreenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati.e,Amministrazione,media,0,264
105,,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con error generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto. per memory leak - ordine urgente,Amministrazione,alta,0,255
106,,"Duplicazione righe in visualizzazione estratto conto Malacarne Group. Le fatture appaiono due volte nella lista a video. Il salod finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia della view nel modulo magazzino. con crash",Amministrazione,media,0,261
107,,"Data entry: modifica scheda informativa cliente Badoer, Sbarbaro e Flaiano s.r.l.. Aggiornamento campi email donarellicarlo@maderna.com e referente giulia.verdi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background. per memory leak",Amministrazione,bassa,0,308
108,,"Errore di stampa isolato: impossibile stampare la fatt. 3552/22. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Sgalambro Group è in attesa del cartaceo per il ritrio merce. per sconto con errore critico",Amministrazione,alta,0,296
109,,"Attività di background: archiviazione documenti storici cliente oCmbi e figil per anno 2012. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può giraer nei momenti di inattività del sistema. Operazione di manutenzione ordinaria del database.. Segnalato anche errore con performance",Amministrazione,media,0,364
110,,Richiesta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. - condizioni commerciali con timeout,Amministrazione,media,0,296
111,,urg. completare la registrazione del pagamento per l'ordine ORD-85473 del cliente Stradivari-Navarria s.r.l.. Il system mostra errore 502 durante l'inserimento dell'importo 966.05 in ordini. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma rodine e spedizione merce. Richiesto supporto issue tec immediato.t,Amministrazione,alta,0,362
112,,Richiesta estrazione dati statisitci su utilizzo licenze Linea Enterprise. Il report serve esclusviamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,bassa,0,259
113,,"Duplicazione righe in visualizzazione estratto conto Cherubini Group. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia della view nel modulo assistenza. per ordine urgente - errore critico per disponibilità",Amministrazione,alta,0,306
114,,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto. - condizioni commerciali - sconto,Amministrazione,media,0,257
115,,"Data entry: modifica scheda informativa cliente Sbarabro, Frescobaldi e Salata Group. Aggiornamento campi email biagidonatella@salvemini-carnera.it e referente operatore_23. Modifica upramente formale per completezza anagrafica. Attività amministrativa standard di absso livello, gestibile in background. per listino con sconto",Amministrazione,bassa,0,327
116,,"Durante l'elaborazione della fattura 6124/23 per il clienet Cimini, Bragadin e Bresciani Group, il sistema vendite si è bloccato generando problem ERR_TIMEOUT. L'operazione di registrazione pagamento di 97.7 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-14572. Necessario intervento urgent per sbloccare il processo di fatturazione.",Amministrazione,alta,0,372
117,,Richiesta estrazione dati statistici su utilizzo licenze Liena accessri. Il report serve esclusivamente per proiezioni di budget anon prossimo (uso interno). Nessuna scadenza operatvia immediata. Elaborazione da fare offlien quando le risorse lo permettono. contratto,Amministrazione,bassa,0,267
118,,"Mancata ricezione notifica approvazione ordine ORD-11806. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazioen non parte. Verificare code di posta in uscita su ambiente demo. sconto negoziazione",Amministrazione,media,0,249
119,,"L'account utente operatore_23 risulta bloccato dal sistema ordini con erorre ""SQL_ERROR_1045"". L'utente deve urgentemente accedere per completare l'elaborzaione delle fatture per il cliente Antonioni Group. Il blocco sta impattando le operazioni di chiusura ordini e l'invio docuemnti contabili. Si richiede intervento tecnico immediato per ripristino login entro in giornata. - relativo a email",Amministrazione,alta,0,395
120,,Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. con disponibilità con ordine urgente,Amministrazione,alta,0,303
121,,"Data entry: modifica scheda informativa cliente Foletti e figli. Aggiornamento campi email volterracaterina@carducci.eu e referenet operatore_23. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,0,276
122,,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. sincronizzazione - timeoutb",Amministrazione,media,0,296
123,,"problem di stampa isolato: impossibile stampare la fatt. 5756/21. Il sys genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Roccabonella SPA è in attesa del cartaceo per il ritiro merce. per crash con login fallito",Amministrazione,media,0,292
124,,"Discrepanza IVA su fattura estera 5863/20. Il sys. calcola un importo diverso da quello atteso per il cliente Zampa-Maggioli Group. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta check configurazione aliquote nel modulo catalogo. bug per timeout",Amministrazione,media,0,273
125,,"Problema di visualizzazione anagrafica cliente Tozzi-Federico Group. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia reportistica da correggere. con ordine urgente - performance memory leak",Amministrazione,alta,0,301
126,,Richiesta estrazione dati statistici su utilizzo licenze Linea accessri. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.m,Amministrazione,bassa,0,258
127,,"Mancata ricezione notifica approvazione ordine ORD-43570. Il ersponsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza ntoifica la fatturazione non parte. Verificare code di posta in uscita su ambiente demo.",Amministrazione,media,0,229
128,,Nota di aggiornamento anagrafica per cliente Germano s.r.l. nel sys clienti. Inseriti dati nuovo referente giulia.verdi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti.,Amministrazione,bassa,0,280
129,,"Problema di visualizzazione anagrafica cliente Comisso, Ginesio e Chinnici e figli. Alcuni campi (telefono, indirizzo) appaiono vuoti nache se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia catalogo da corregegre., problema su aggiornamento - preventivos",Amministrazione,media,0,308
130,,"Duplicazione righe in visualizzazione estratto conto Goldstein-Zamorani s.r.l.. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un error visivo che cofnonde gli operatori. Richiesta pulizia della view nel modulo ordini.",Amministrazione,media,0,257
131,,"Il applicativo ordini non risponde alle richieste di access da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 6 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documetni. Il issue si maniefsta in ambiente sviluppo con timeout continui. con timeout - listino",Amministrazione,alta,0,362
132,,"Errore di stampa isolato: mipossibile stampare la fattura 4760/20. Il sys. genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Battaglia-Biagi SPA è in attesa del cartaceo per il ritiro merce., problema su utente listino - timeout sincronizzazione",Amministrazione,media,0,324
133,,Richiesta estrazione dati statistici su utliizzo licenze Linea Basic. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazoine da fare offline quando le risorse lo permettono. per negoziazione disponibilità,Amministrazione,bassa,0,285
134,,"Monitoraggio passivo dei log modulo getsione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.",Amministrazione,bassa,0,268
135,,Richiesta estrazione dati statistici su utilizzo licezne Linea Basic. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazinoe da fare offline quando le risorse lo permettono. - relativo a email - sincronizzazione,Amministrazione,bassa,0,292
136,,"Durante l'elaborazione della fattura 9322/23 per il cliente Brichese-mOma Group, il sistema assistenza si è bloccato generando err. 504. L'operazione di regitsrazione pagamento di 752.22 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-57355. Necessario intervento urgente per sbloccare il processo di fatturazione.b",Amministrazione,alta,0,353
137,,Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. per timeout ordine urgentet,Amministrazione,alta,0,294
138,,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 1 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,0,255
139,,"Durante l'elaborazione della fattura 7783/24 per il cliente Trebbi-Abate Group, il sys. ordini si è bloccato generando err 503. L'operazione di registrazione pagamento di 1300.75 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-29643. Necessario intervento urgente per sbloccare il processo di fatturazione.",Amministrazione,alta,0,344
140,,"bug validazione codice fiscale per nuovo cliente oMntanariello SPA. Il sistema lo segna come errato anche se è formalmnete valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione., problema su preventivo",Amministrazione,media,0,276
141,,"L'account utente operatore_23 risulta bloccato dal sistema fatturazione con bug ""504"". L'utente deve urgentemente accedere per completare l'elaborazione delle fatture per il cliente Piane-Grimani Group. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contbaili. Si richiede intervento tecnico immediato per ripristino access entro in giornata. per disponibilità",Amministrazione,alta,0,391
142,,"pb di visualizzazione anagrafica cliente Boitani s.r.l.. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia clienti da correggere. sincronizzazione errore critico con memory leak",Amministrazione,alta,0,287
143,,"Discrepanaz IVA su doc estera 1395/23. Il system calcola un importo diverso da quello atteso per il cliente Columbo e figli. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo ordini. per memory leak",Amministrazione,media,0,267
144,,"L'account utente giulia.verdi risulta bloccato dal applicativo vendite con error ""ERR_CONNECTION_REFUSED"". L'utente deve urgentemente accedere per completare l'elaborazione delle fatture per il cliente Donatoni, Speri e Dsidero s.r.l.. Il blocco sta impattando le operazioni di chiusura oridni e l'invio documenti contabili. Si richiede intervento tecnico immeidato per ripristino login entro entro oggi. bug",Amministrazione,alta,0,408
145,,"L'utente giulia.verdi segnala errore 'Access Denied' su una specifica cartella. I permessi sembrano corretti a sys. L'utetne può lavorare su altre cartelle, ma quella specifica è inaccessibile. Verificare ACL su file server., problema su pagamento",Tecnico,media,0,247
146,,"Studio statistico sui log di accesso al modulo assistenza. Raccolta dati grezzi per tesi di ottimizzazione database. Nessun problem da investigare, solo data mining su storico. Processo da lanciare in background senza priorità.n",Tecnico,bassa,0,228
147,,Segnalazione glitch grafico minore su catalogo in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando capiterà occasione. Non impatta l'operatività degli utenti standard.,Tecnico,bassa,0,241
148,,Crash critical del modulo reportistica durante elaborazione ordini cliente. Il sistema si blcoca qaundo si tenta di confermare ordine ORD-42783 per Strangio Group. error ERR_CONNECTION_REFUSED impedisce completamento transazioni. Il reparto commerciale non può processare ordini per 1197.15. Necessario ripristino immediato servizio su ambiente demo.e,Tecnico,alta,0,351
149,,"Sessione di test esplorativo su ambiente staging per nuovi assunti. Utilizzo sandbox per rpendere confidenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior. bonifico - disponibilità",Tecnico,media,0,236
150,,"Richiesta PDF aggiornato del manuale utente modulo clienti. La versione sul server è obsoleta (manca capitolo 5). Non serev per attività correnti, ma per completezza archivio documentale. Inviare file quando disponibile.n",Tecnico,bassa,0,221
151,,"Blocco totale inserimento ordini nel sistema. Impossibile salvare ordine ORD-80332 per cliente Pugliese-Trentin s.r.l.. Modulo clienit restituisce err ""504"" e non completa operazione. Processo commerciale fermo da 10 ore. Cliente attende cofnerma per rodine da 505.51. Assistenza tecnica immediata richiesta per sblocco. controllo ordine urgente con lieve",Tecnico,alta,0,355
152,,"Blocco totale inserimento ordini nel sys. Impossibile salvare odrine ORD-62468 per cliente Curiel e figil. Modulo ordini restituisce errore ""NullPointerException"" e non completa operazione. Processo commerciale fermo da 15 ore. Cliente attende conferma per ordine da 687.01. Assistenza tecnica immediata richiesta per sblocco. ordine urgente",Tecnico,alta,0,341
153,,Suggerimento per futura roadmap evoultiva del modulo ordini. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposta puramente estetica/funzionale per il ufturo.,Tecnico,bassa,0,263
154,,Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editoriale di abssa rilevanza tecnica.. Segnalato anche  grazie mille,Tecnico,media,0,240
155,,"Sessione di test esplorativo su ambiente produzione per nuovi assunti. Utilizzo sandbox per prendere confidenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior. per sconto",Tecnico,media,0,225
156,,"Il servizio di invio email automatiche si è inceppato per 2 ore. Ora ha ripreso, ma c'è una coda di 50 email in attesa. Monitorare lo smaltimento della coda per assicurrasi che non si blocchi di nuovo. checkre configurazione SMTP relay.",Tecnico,media,0,236
157,,Anomalia nel calcolo sconti: il modulo clienti applica l'IVA al 22% anche sull'esente. Sucecde solo con clienti esteri. Gli ordini vengono processait ma con importi errati che vanno corretti a mano. Bug funzionale da risolvere per evitare lavoro manuale.,Tecnico,media,0,254
158,,Segnalazione glitch grafico minore su fatturazione in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando capiterà occsaione. Non impatta l'operatività degli utenti standard. - relativo a urgente,Tecnico,alta,0,266
159,,"Richiesta PDF aggiornato del manuale utente modulo catalogo. La versione sul esrver è obsoleta (manca capitolo 5). Non serve per attività correnti, ma per completezza archivio documentale. Inviare file quando disponibile. con disponibilità per pagamentoa",Tecnico,bassa,0,254
160,,Suggerimento per futura roadmap evolutiva del modulo assistenza. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposta puramente estetica/funzionale per il futuro.,Tecnico,bassa,0,267
161,,"Sessione di test eslporativo su ambiente staging per nuovi assunti. Utilizzo sandbox per prendere confidenza con le funzioni abse. Nessun output atteso, solo attività didattica. Non richiede supervisione senior. con scadenza con fattura",Tecnico,media,0,236
162,,"Domanda generica su logica funzionamento sconti in Linea Enterprise. Serve per aggoirnare il wiki interno e formare i junior. Il applicativo funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing. ordine urgente per importo con suggerimento",Tecnico,alta,0,316
163,,Il job notturno di importazione dati ha saltato 5 record su 1000. Errore di validazione sui campi data. I restanti 995 record sono ok. Analizzare i 5 scarti e capire perché il formato data era errato.. Segnalato anche timeout,Tecnico,media,0,225
164,,"Domanda generica su logica funzionamento sconti in Linea Pro. Serve per gagiornare il wiki interno e formare i junior. Il sys funziona come atteso, si richiede solo conferma teroica della formula. Da gestire a tempo perso come attività di knowledge sharing., problema su informazioni",Tecnico,media,0,283
165,,"Pianificazione attività di shadowing per upgrade system Sistema Gestionale. Vorrei assistere alle operazioni della prossima settimana per imparare. Nessun intervento attivo richiesto, solo presenza come osservatore. Attività di formazione interna on-the-job., problema su versione",Tecnico,media,0,280
166,,"Domanda generica su logica funzionamento sconti in Linea Premium. Serve per aggiornare il wiki interno e formare i junior. Il sistema funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing. con suggerimento - pianificare",Tecnico,bassa,0,296
167,,Segnalazione glitch grafcio minore su catalogo in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando caipterà occasione. Non impatta l'operatività degli utenti standard. - scadenza,Tecnico,bassa,0,252
168,,Lentezza eccessiva nel caricamento della dashboard dashboard principale. Impiega 15 secondi per aprirsi invece dei soliti 2. Il sistema è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB staging. - importo - lieve,Tecnico,media,0,262
169,,Suggerimento per futura roadmap evolutiva del modulo ordini. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major update. Nessuan fretta: niserire in wishlist per discussione trimestrale. Proposta puramente estetica/funzionale per il futuro.. Segnalato anche account,Tecnico,bassa,0,288
170,,Lentezza eccessiva nel caricamento della dashboard dashboard principale. Impiega 15 secondi per aprirsi invece dei soliti 2. Il applicativo è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB produzione.. Segnalato anche accesso,Tecnico,media,0,276
171,,Segnalazione glitch grafico minore su ordini in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando capiterà occasione. Non impatta l'operatività degli utenti standard. - negoziazione,Tecnico,bassa,0,254
172,,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte. con importo con preventivo con scadenza,Tecnico,media,0,248
173,,"Lentezza eccessiva nel caricamento della dashboard dashboard principale. Impiega 15 secondi per aprirsi invece dei soliti 2. Il sys. è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB demo., problema su pagamentoa",Tecnico,media,0,262
174,,Segnalazione glitch grafico minore su clienti in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando cpaiterà occasione. Non impatta l'operatività degli utenti standard. per ordine urgente per condizioni commerciali,Tecnico,alta,0,286
175,,Emergenza: rilevata perdita dati cliente Barsanti s.r.l. su ambiente staging. Informazioni inserite ieri in magazzino non più disponibili. Query ricerca restituiscono errore ERR_CONNECTION_REFUSED. Dati critici per fatturzaione ordine ORD-98983 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immediaot per ripristino.. Segnalato anche  grazie mille per condizioni commerciali,Tecnico,alta,0,423
176,,"Sessione di test esplorativo su ambiente pre-produzione per nuovi assunti. Utilizzo sandbox per prendere conifdenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior.",Tecnico,media,0,218
177,,Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editroiale di bassa rilevanza tecnica. preventivo lieve con condizioni commerciali,Tecnico,bassa,0,253
178,,"Domanda generica su logica funzionamento sconti in Linea Por. Serve per aggiornare il wiki interno e formare i junior. Il sistema funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing.  cc: direttore",Tecnico,bassa,0,276
179,,"Curiosità su dati storici cliente: ho notato record vecchi di 5 anni. Non creano problemi, ma volevo capire la policy di retention. Sool per mia informazione personale, nessuna azione correttiva richiesta. Chiudere il ticket dopo breve risposta informativa. - relativo a  richiesta esterna con lieve per scadenza",Tecnico,bassa,0,312
180,,Nota di ossrevazione su ambiente staging: performance stabili. Tracciamento periodico KPI di sistema per reportistica mensile. Tutti i parametri sono nella norma. Ticket aperto solo per loggare l'avvenuto controllo di routine.t,Tecnico,media,0,227
181,,"Draft pianificazione manutenzione v2.3.1 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lunog termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico. - disponibilità per preventivo",Tecnico,bassa,0,262
182,,"Il system staging è completamente bloccato da questa mattina. Impossibile accedere al modulo fatturazione e gestione ordini. Circa 10 utenti bloccati inclusi reparti amministrativi e commerciali. Errore restituito: OutOfMemoryError. Tutte operazioni business ferme includendo emissione fatture per clienti Fantoni, Filogamo e Gozzi s.r.l. e conferma ordini. Intervento urgentissimo richiesto. - relativo a analisid",Tecnico,alta,0,414
183,,Il job notturno di importazione dati ha saltato 5 record su 1000. Errore di validazione sui capmi data. I restanti 995 record sono ok. Analizzare i 5 scarti e capire perché il formtao data era errato.. Segnalato anche non funziona - preventivoo,Tecnico,media,0,244
184,,"Richiesta PDF aggiornato del manuale utente modulo ordini. La versione sul server è obsoleta (manca capitolo 5). Non serve per attività correnti, ma per completezza archivio documentale. Inviare file quando disponibile.",Tecnico,bassa,0,219
185,,"Richiesta patch di sicurezza per libreria obsoleta in vendite. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede aggiornamento entro 30 giorni. Pianificare installazione patch in ambiente di test. contratto fattura - importo",Tecnico,bassa,0,269
186,,"Richiesta PDF aggiornato del manuale utente moduol clienti. La versione sul server è obsoleta (manca capitolo 5). Non serve per attività correnti, ma per completezza archivio documentale. Inviare file quando disponibile.",Tecnico,bassa,0,220
187,,"Query di ricerca clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di rispost.a Attività di tuning DB standard., problema su IMPORTANTE - pagamento per pagamento per ordine urgente",Tecnico,alta,0,255
188,,Query di ricerca clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard.. Segnalato anche configurazione con disponibilitài,Tecnico,media,0,237
189,,Crash critico del modulo ordini durante elaborazione ordini cliente. Il sistema si blocca quando si tenta di confermare ordine ORD-80375 per Draghi-Ceschi SPA. Errore 502 impedisce completamento transazioni. Il reparto commerciale non può processare ordini per 581.56. Necessario ripristino immediato servizio su ambiente test.. Segnalato anche  richiesta esterna,Tecnico,alta,0,363
190,,problem generazione PDF report vendite mensile. Il report esce con formattazione sballata nelle ultime pagine. I dati sono leggibili ma il documento è brutto da inviare al board. Correggere template di stampa.,Tecnico,bassa,0,209
191,,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte.,Tecnico,media,0,208
192,,"Il servizio cataolgo non risponde da 10 ore causando down completo operativo totale. Impossibile per utenti commerciali accedere per generare preventivi. Cleinti Brugnaro e figli attendono offerte con scadenza ogg.i Nessun workaround disponibile, sistema mostra OutOfMemoryError. Impatto critico su vendite e relazioni clienti. Assistenza urgente necessaria. per ordine urgente",Tecnico,alta,0,377
193,,"Log del server application pieno di warning 'Connection Reset'. Il servizio non è mai adnato down, ma i log crescono di 1GB al giorno. Rischio saturazione disco se non si indaga la causa. Situazione da monitorare e correggere prima che diventi critica. - relativo a timeout",Tecnico,media,0,273
194,,"Sistema completamente bloccato durante generazione preventivi per cliente Olivetti-Viviani Group. Il modulo fatturazione va in crash con errore SQL_ERROR_1045 quando si tenta calcolo per Linea Enterprise. Team commerciale impossibilitato a inviare offerte. Scadenza opportunità entro entro oggi. Ripristino urgentissimo necessario per non perdere vendita., problema su richiesta - negoziazione pagamento sconto",Tecnico,alta,0,410
195,,"Curiosità su dati storici cliente: ho notato record vecchi di 5 anni. Non rceano problemi, ma volevo capire la policy di retention. Solo per mia informazione personale, nessuna azione correttiva richiesta. Chiudere il ticket dopo breve risposta informativa.. Segnalato anche pagamento",Tecnico,media,0,284
196,,Query di ricerca clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Crerae indice per migliorare tempi di risposta. Attività di tuning DB standard. urgente,Tecnico,alta,0,194
197,,Il sys. sviluppo è completamente bloccato da questa mattina. Impossibile accedere al modulo fatturazione e gestione ordini. Circa 2 utenti bloccati inclusi reparti amministrativi e commerciali. err restituito: 504. Tutte operazioni business ferme includendo emissioen fatture per clienti Campise s.r.l. e conferma ordini. Intervento urgentissimo richiesot.,Tecnico,alta,0,356
198,,Errore generazione PDF rpeort vendite mensile. Il report esce con formattazione sballata nelle ultime pagine. I dati sono leggibili ma il documento è brutto da inviare al board. Correggere template di stampa. informazioni,Tecnico,media,0,221
199,,Info su messaggio di cortesia in processo ordini. Il tseto visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editoriale di bassa rielvanza tecnica.. Segnalato anche ambiente importo - condizioni commerciali,Tecnico,media,0,268
200,,"Log del server application pieno di warning 'Connection Reset'. Il servizio non è mai andato down, ma i log crescono di 1GB al giorno. Rischio saturazione disco se non si indaga la acusa. Situazione da monitorare e correggere prima che diventi critica. negoziazione per negoziazione per fattura",Tecnico,media,0,294
201,,Feedback su usabilità interfaccia catalogo: i colori dei grafici sono poco leggibili. Problema puramente cosmetico che non impatta le funzionalità. Valutare restyling grafico qunado si metetrà mano al frontend. Segnalazione di bassa priorità per backlog UX.,Tecnico,media,0,257
202,,"Il servizio catalogo non risponde da 10 ore causando down completo operativo totale. Impossibile per utenti commerciali accedere per generare preventivi. Clienti Ramazzotti-Manunta s.r.l. attendono offerte con scadenza oggi. Nessun workaround disponibile, sistema mostra 500. Impatto critico su vendite e relazioni clienti. Assistenza urgente necessaria. con listino disponibilità",Tecnico,alta,0,380
203,,"Studio statistico sui log di accesso al modulo assistenza. Raccolta dati grzezi per tesi di ottimizzazione database. Nessun error da investigare, solo data mining su storico. Processo da lanciare in background senza priorità.. Segnalato anche non funziona",Tecnico,media,0,255
204,,Lentezza eccessiva nel caricamento della dashboard gestione utenti. Impiega 15 secondi per aprirsi invece dei soliti 2. Il sys. è utilzizabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB pre-produzione.z,Tecnico,media,0,244
205,,Glitch visuale nella tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. pb. intermittente che genera confusione nel reparto vendite. Non blcoca gli ordini ma genera chiamate di assistenza inutili. con negoziazione,Tecnico,media,0,267
206,,"Richiesta PDF aggiornato del manuale utente modulo ordini. La versione sul sevrer è obsoleta (manca capitolo 5). Non serve per attività correnti, ma per completezza archivio documentale. Inviare file quando disponibile. per bonifico - sconto suggerimento",Tecnico,bassa,0,254
207,,Anomalia nel caloclo sconti: il modulo fatturazione applica l'IVA al 22% anceh sull'esente. Succede solo con clienti etseri. Gli ordini vnegono processati ma con importi errati che vanno corretti a mano. Bug funzionale da risolvere per evitare lavoro manuale.. Segnalato anche informazioni,Tecnico,media,0,289
